carname,make,model,year,kilometersdriven,fueltype,transmission,location,city,price,price_lakhs,listingurl,imageurl,source
2020 KIA SELTOS,kia,seltos,2020,52498.0,Petrol,auto,pune,pune,9.58 Lakh,9.58,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10633869737/,,Cars24
2017 Maruti Celerio,maruti,celerio,2017,57123.0,Petrol,auto,pune,pune,3.80 Lakh,3.8,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10647769761/,,Cars24
2019 Hyundai Creta,hyundai,creta,2019,100604.0,Petrol,auto,pune,pune,6.61 Lakh,6.61,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-pune-10686661717/,,Cars24
2016 Hyundai Grand i10,hyundai,grand i10,2016,74819.0,Cng,auto,pune,pune,3.78 Lakh,3.78,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-10626263749/,,Cars24
2016 Maruti Ertiga,maruti,ertiga,2016,72666.0,Cng,manual,pune,pune,5.97 Lakh,5.97,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-pune-10646460759/,,Cars24
2014 Maruti Swift,maruti,swift,2014,57833.0,Petrol,manual,pune,pune,3.50 Lakh,3.5,https://www.cars24.com/buy-used-maruti-swift-2014-cars-pune-10672168745/,,Cars24
2025 Tata PUNCH,tata,punch,2025,1574.0,Cng,manual,pune,pune,9.43 Lakh,9.43,https://www.cars24.com/buy-used-tata-punch-2025-cars-pune-10668965742/,,Cars24
2021 Hyundai Creta,hyundai,creta,2021,116665.0,Diesel,auto,pune,pune,12.05 Lakh,12.05,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-pune-10631465721/,,Cars24
2021 Tata Tiago,tata,tiago,2021,97520.0,Petrol,manual,pune,pune,4.10 Lakh,4.1,https://www.cars24.com/buy-used-tata-tiago-2021-cars-pune-10612266748/,,Cars24
2021 Hyundai AURA,hyundai,aura,2021,26055.0,Petrol,auto,pune,pune,5.45 Lakh,5.45,https://www.cars24.com/buy-used-hyundai-aura-2021-cars-pune-12377067785/,,Cars24
2024 Toyota URBAN CRUISER HYRYDER,toyota,urban cruiser hyryder,2024,14033.0,Hybrid,auto,pune,pune,16.92 Lakh,16.92,https://www.cars24.com/buy-used-toyota-urban-cruiser-hyryder-2024-cars-pune-10682462738/,,Cars24
2014 Hyundai Xcent,hyundai,xcent,2014,87231.0,Petrol,auto,pune,pune,2.83 Lakh,2.83,https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-pune-18971662783/,,Cars24
2022 Tata PUNCH,tata,punch,2022,16627.0,Petrol,auto,pune,pune,6.30 Lakh,6.3,https://www.cars24.com/buy-used-tata-punch-2022-cars-pune-10630360704/,,Cars24
2013 Honda Brio,honda,brio,2013,62258.0,Petrol,auto,pune,pune,2.81 Lakh,2.81,https://www.cars24.com/buy-used-honda-brio-2013-cars-pune-10642367728/,,Cars24
2016 Hyundai Verna,hyundai,verna,2016,107607.0,Cng,manual,pune,pune,4.67 Lakh,4.67,https://www.cars24.com/buy-used-hyundai-verna-2016-cars-pune-10672168724/,,Cars24
2017 Mahindra XUV500,mahindra,xuv500,2017,140263.0,Diesel,manual,pune,pune,6.40 Lakh,6.4,https://www.cars24.com/buy-used-mahindra-xuv500-2017-cars-pune-12306860758/,,Cars24
2019 Hyundai NEW SANTRO,hyundai,new santro,2019,107083.0,Cng,manual,pune,pune,3.03 Lakh,3.03,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-pune-10614308762/,,Cars24
2019 Maruti Celerio,maruti,celerio,2019,105265.0,Petrol,auto,pune,pune,3.43 Lakh,3.43,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-pune-10692267744/,,Cars24
2019 Maruti Celerio,maruti,celerio,2019,90472.0,Petrol,auto,pune,pune,3.61 Lakh,3.61,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-pune-10654169735/,,Cars24
2017 Hyundai Eon,hyundai,eon,2017,34960.0,Petrol,manual,pune,pune,2.34 Lakh,2.34,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-pune-10638263708/,,Cars24
2014 Hyundai i20,hyundai,i20,2014,91238.0,Petrol,manual,pune,pune,2.88 Lakh,2.88,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-pune-10650369725/,,Cars24
2013 Hyundai i20,hyundai,i20,2013,94297.0,Petrol,manual,pune,pune,2.83 Lakh,2.83,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-10622461747/,,Cars24
2019 Ford Ecosport,ford,ecosport,2019,115488.0,Petrol,manual,pune,pune,4.93 Lakh,4.93,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-10685567703/,,Cars24
2019 Ford FREESTYLE,ford,freestyle,2019,45803.0,Petrol,manual,pune,pune,5.13 Lakh,5.13,https://www.cars24.com/buy-used-ford-freestyle-2019-cars-pune-10669848776/,,Cars24
2019 Renault Kwid,renault,kwid,2019,45193.0,Petrol,auto,pune,pune,3.13 Lakh,3.13,https://www.cars24.com/buy-used-renault-kwid-2019-cars-pune-10652460703/,,Cars24
2018 Maruti IGNIS,maruti,ignis,2018,101071.0,Petrol,manual,pune,pune,3.54 Lakh,3.54,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-pune-20119607760/,,Cars24
2021 Mahindra Thar,mahindra,thar,2021,81382.0,Petrol,manual,pune,pune,9.27 Lakh,9.27,https://www.cars24.com/buy-used-mahindra-thar-2021-cars-pune-10694764785/,,Cars24
2015 Maruti S Cross,maruti,s cross,2015,109499.0,Diesel,manual,pune,pune,4.35 Lakh,4.35,https://www.cars24.com/buy-used-maruti-s-cross-2015-cars-pune-10662262755/,,Cars24
2020 Maruti Vitara Brezza,maruti,vitara brezza,2020,38285.0,Petrol,auto,pune,pune,7.45 Lakh,7.45,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-pune-10681068741/,,Cars24
2020 Toyota Innova Crysta,toyota,innova crysta,2020,96082.0,Diesel,manual,pune,pune,18.00 Lakh,18.0,https://www.cars24.com/buy-used-toyota-innova-crysta-2020-cars-pune-10670564748/,,Cars24
2016 Maruti Celerio,maruti,celerio,2016,74317.0,Petrol,auto,pune,pune,3.00 Lakh,3.0,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-10694162749/,,Cars24
2016 Hyundai Elite i20,hyundai,elite i20,2016,115706.0,Petrol,manual,pune,pune,3.68 Lakh,3.68,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-pune-10642961784/,,Cars24
2019 Honda Amaze,honda,amaze,2019,96245.0,Cng,manual,pune,pune,4.31 Lakh,4.31,https://www.cars24.com/buy-used-honda-amaze-2019-cars-pune-10674564737/,,Cars24
2015 Maruti Baleno,maruti,baleno,2015,76760.0,Petrol,manual,pune,pune,4.24 Lakh,4.24,https://www.cars24.com/buy-used-maruti-baleno-2015-cars-pune-10660061722/,,Cars24
2014 Maruti Ertiga,maruti,ertiga,2014,47925.0,Cng,manual,pune,pune,4.50 Lakh,4.5,https://www.cars24.com/buy-used-maruti-ertiga-2014-cars-pune-10683364771/,,Cars24
2023 Skoda Octavia,skoda,octavia,2023,41459.0,Petrol,auto,pune,pune,20.93 Lakh,20.93,https://www.cars24.com/buy-used-skoda-octavia-2023-cars-pune-10639261724/,,Cars24
2024 Tata PUNCH,tata,punch,2024,1174.0,Petrol,auto,pune,pune,7.87 Lakh,7.87,https://www.cars24.com/buy-used-tata-punch-2024-cars-pune-10649266762/,,Cars24
2019 Hyundai NEW SANTRO,hyundai,new santro,2019,142730.0,Cng,manual,pune,pune,3.39 Lakh,3.39,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-pune-10638861743/,,Cars24
2013 Ford Ecosport,ford,ecosport,2013,68652.0,Petrol,manual,pune,pune,3.05 Lakh,3.05,https://www.cars24.com/buy-used-ford-ecosport-2013-cars-pune-10624064708/,,Cars24
2023 Mahindra XUV700,mahindra,xuv700,2023,47042.0,Diesel,auto,pune,pune,16.73 Lakh,16.73,https://www.cars24.com/buy-used-mahindra-xuv700-2023-cars-pune-10660964749/,,Cars24
2021 MG HECTOR,mg,hector,2021,126892.0,Diesel,manual,pune,pune,11.61 Lakh,11.61,https://www.cars24.com/buy-used-mg-hector-2021-cars-pune-10635068726/,,Cars24
2018 Jeep Compass,jeep,compass,2018,100310.0,Diesel,manual,pune,pune,8.04 Lakh,8.04,https://www.cars24.com/buy-used-jeep-compass-2018-cars-pune-10659060741/,,Cars24
2015 Hyundai Grand i10,hyundai,grand i10,2015,145877.0,Petrol,auto,pune,pune,2.73 Lakh,2.73,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-10688862781/,,Cars24
2019 Maruti Alto 800,maruti,alto 800,2019,27000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.44 Lakh,2.44,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/alto-800/lxi-2019/28855999/,,Spinny
2023 Tata Punch,tata,punch,2023,37000.0,Cng,manual,"Swarnim Stone, Chharodi",ahmedabad,6.57 Lakh,6.57,https://www.spinny.com/buy-used-cars/ahmedabad/tata/punch/adventure-rhythm-icng-2023/28389118/,,Spinny
2017 Renault Kwid,renault,kwid,2017,56000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,2.69 Lakh,2.69,https://www.spinny.com/buy-used-cars/ahmedabad/renault/kwid/10-rxt-amt-opt-2017/28728711/,,Spinny
2016 Maruti Alto 800,maruti,alto 800,2016,36500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.48 Lakh,2.48,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/alto-800/lxi-2016/28839674/,,Spinny
2022 Tata Tiago,tata,tiago,2022,23000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,5.63 Lakh,5.63,https://www.spinny.com/buy-used-cars/ahmedabad/tata/tiago/xza-plus-2022/29095812/,,Spinny
2017 Hyundai Grand i10,hyundai,grand i10,2017,24500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,4.33 Lakh,4.33,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/grand-i10/magna-at-12-kappa-vtvt-2017/28902609/,,Spinny
2018 Volkswagen Polo,volkswagen,polo,2018,64000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,4.41 Lakh,4.41,https://www.spinny.com/buy-used-cars/ahmedabad/volkswagen/polo/highline12l-p-2018/28884493/,,Spinny
2014 Hyundai Eon,hyundai,eon,2014,11500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.12 Lakh,2.12,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/eon/era-20112012-vaishno-devi-2014/28904248/,,Spinny
2014 Hyundai Elite i20,hyundai,elite i20,2014,89000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.85 Lakh,3.85,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/elite-i20/sportz-12-2014/28970862/,,Spinny
2022 Mahindra XUV 300,mahindra,xuv 300,2022,44000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,6.76 Lakh,6.76,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/xuv-300/w8-12-petrol-2022/28855836/,,Spinny
2023 Skoda Slavia,skoda,slavia,2023,58000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,11.64 Lakh,11.64,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/slavia/style-15l-tsi-dsg-vaishno-devi-2023/28658043/,,Spinny
2013 Maruti A-Star,maruti,a-star,2013,60500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.44 Lakh,2.44,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/a-star/zxi-2013/27855917/,,Spinny
2017 Tata Tiago,tata,tiago,2017,110000.0,Diesel,manual,"Swarnim Stone, Chharodi",ahmedabad,3.13 Lakh,3.13,https://www.spinny.com/buy-used-cars/ahmedabad/tata/tiago/revotorq-xz-2017/28358133/,,Spinny
2023 Hyundai i20 N Line,hyundai,i20 n line,2023,21500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,8.70 Lakh,8.7,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/i20-n-line/n8-10-turbo-dct-2023/27180650/,,Spinny
2018 Datsun Redi-GO,datsun,redi-go,2018,22000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.19 Lakh,2.19,https://www.spinny.com/buy-used-cars/ahmedabad/datsun/redi-go/s-10-20172019-2018/29050432/,,Spinny
2019 Tata Tiago,tata,tiago,2019,42000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,4.05 Lakh,4.05,https://www.spinny.com/buy-used-cars/ahmedabad/tata/tiago/revotron-xza-2019/28951321/,,Spinny
2019 Kia Seltos,kia,seltos,2019,95000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,9.23 Lakh,9.23,https://www.spinny.com/buy-used-cars/ahmedabad/kia/seltos/gtx-plus-at-14-2019/27763370/,,Spinny
2022 Skoda Kushaq,skoda,kushaq,2022,58000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,9.03 Lakh,9.03,https://www.spinny.com/used-cars-in-ahmedabad/s/,,Spinny
2018 Toyota Etios Liva,toyota,etios liva,2018,34500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,4.62 Lakh,4.62,https://www.spinny.com/buy-used-cars/ahmedabad/toyota/etios-liva/v-vaishno-devi-2018/28645586/,,Spinny
2018 Volkswagen Tiguan,volkswagen,tiguan,2018,85500.0,Diesel,automatic,"Swarnim Stone, Chharodi",ahmedabad,15.03 Lakh,15.03,https://www.spinny.com/buy-used-cars/ahmedabad/volkswagen/tiguan/highline-tdi-vaishno-devi-2018/25264538/,,Spinny
2018 Honda City,honda,city,2018,34000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,6.72 Lakh,6.72,https://www.spinny.com/buy-used-cars/ahmedabad/honda/city/zx-cvt-petrol-2018/28626042/,,Spinny
2015 Hyundai Grand i10,hyundai,grand i10,2015,117000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.09 Lakh,3.09,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/grand-i10/magna-12-kappa-vtvt-vaishno-devi-2015/28251409/,,Spinny
2023 Hyundai Creta,hyundai,creta,2023,30500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,12.12 Lakh,12.12,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/creta/sx-15-petrol-2023/28359770/,,Spinny
2021 Tata Tiago,tata,tiago,2021,61000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,4.71 Lakh,4.71,https://www.spinny.com/buy-used-cars/ahmedabad/tata/tiago/xza-plus-vaishno-devi-2021/28894976/,,Spinny
2018 Ford Figo Aspire,ford,figo aspire,2018,65000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.64 Lakh,3.64,https://www.spinny.com/buy-used-cars/ahmedabad/ford/figo-aspire/titanium-12-tivct-2018/27565994/,,Spinny
2014 Ford EcoSport,ford,ecosport,2014,124500.0,Diesel,manual,"Swarnim Stone, Chharodi",ahmedabad,3.89 Lakh,3.89,https://www.spinny.com/buy-used-cars/ahmedabad/ford/ecosport/titanium-15-tdci-vaishno-devi-2014/28360696/,,Spinny
2015 Renault Kwid,renault,kwid,2015,42500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,1.96 Lakh,1.96,https://www.spinny.com/buy-used-cars/ahmedabad/renault/kwid/rxt-vaishno-devi-2015/28948597/,,Spinny
2016 Mahindra KUV100,mahindra,kuv100,2016,25000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.83 Lakh,2.83,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/kuv100/k6-5-str-20162017-vaishno-devi-2016/28302507/,,Spinny
2016 Mahindra KUV100,mahindra,kuv100,2016,86000.0,Diesel,manual,"Swarnim Stone, Chharodi",ahmedabad,3.53 Lakh,3.53,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/kuv100/k8-d-6-str-2016/28564092/,,Spinny
2018 Hyundai Grand i10,hyundai,grand i10,2018,103500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.48 Lakh,3.48,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/grand-i10/sportz-12-kappa-vtvt-vaishno-devi-2018/28142909/,,Spinny
2022 Skoda Kushaq,skoda,kushaq,2022,59000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,9.89 Lakh,9.89,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/kushaq/style-10l-tsi-at-vaishno-devi-2022/28789144/,,Spinny
2016 Mahindra KUV100,mahindra,kuv100,2016,91500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.06 Lakh,3.06,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/kuv100/k8-5-str-2016/28498160/,,Spinny
2023 Skoda Kushaq,skoda,kushaq,2023,30500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,11.34 Lakh,11.34,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/kushaq/style-10l-tsi-at-vaishno-devi-2023/28807759/,,Spinny
2022 Skoda Slavia,skoda,slavia,2022,72000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,11.37 Lakh,11.37,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/slavia/style-15l-tsi-dsg-vaishno-devi-2022/28909730/,,Spinny
2022 Skoda Slavia,skoda,slavia,2022,42500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,10.63 Lakh,10.63,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/slavia/style-10l-tsi-at-vaishno-devi-2022/27741726/,,Spinny
2014 Hyundai Elite i20,hyundai,elite i20,2014,93000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.95 Lakh,3.95,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/elite-i20/asta-12-vaishno-devi-2014/28240870/,,Spinny
2021 Kia Sonet,kia,sonet,2021,69000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,8.34 Lakh,8.34,https://www.spinny.com/buy-used-cars/ahmedabad/kia/sonet/gtx-plus-10-dct-2021/28798246/,,Spinny
2021 Skoda Kushaq,skoda,kushaq,2021,44000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,10.25 Lakh,10.25,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/kushaq/style-10l-tsi-at-vaishno-devi-2021/28842932/,,Spinny
2022 Hyundai i20 N Line,hyundai,i20 n line,2022,32500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,7.58 Lakh,7.58,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/i20-n-line/n8-10-turbo-dct-vaishno-devi-2022/28566733/,,Spinny
2021 Skoda Kushaq,skoda,kushaq,2021,43500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,9.97 Lakh,9.97,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/kushaq/style-10l-tsi-at-vaishno-devi-2021/28742769/,,Spinny
2019 Kia Seltos,kia,seltos,2019,103000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,8.80 Lakh,8.8,https://www.spinny.com/buy-used-cars/ahmedabad/kia/seltos/gtx-plus-at-14-vaishno-devi-2019/27805957/,,Spinny
2021 Hyundai i20 N Line,hyundai,i20 n line,2021,34500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,7.56 Lakh,7.56,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/i20-n-line/n8-10-turbo-dct-vaishno-devi-2021/28774036/,,Spinny
2014 Maruti Wagon R,maruti,wagon r,2014,78000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.18 Lakh,2.18,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/wagon-r/vxi-2014/28310190/,,Spinny
2014 Volkswagen Polo,volkswagen,polo,2014,63500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.49 Lakh,2.49,https://www.spinny.com/buy-used-cars/ahmedabad/volkswagen/polo/comfortline-12l-p-vaishno-devi-2014/28736882/,,Spinny
2013 Hyundai Grand i10,hyundai,grand i10,2013,46000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.92 Lakh,2.92,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/grand-i10/sportz-12-kappa-vtvt-vaishno-devi-2013/28292201/,,Spinny
2017 Tata Tiago,tata,tiago,2017,56000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.39 Lakh,3.39,https://www.spinny.com/buy-used-cars/ahmedabad/tata/tiago/revotron-xz-2017/28855120/,,Spinny
2012 Maruti Wagon R,maruti,wagon r,2012,64500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.13 Lakh,2.13,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/wagon-r/lxi-vaishno-devi-2012/27135680/,,Spinny
2021 Renault Kwid,renault,kwid,2021,32000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.41 Lakh,3.41,https://www.spinny.com/buy-used-cars/ahmedabad/renault/kwid/rxt-10-opt-2021/28872765/,,Spinny
2018 Maruti Baleno,maruti,baleno,2018,61000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,5.17 Lakh,5.17,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/baleno/alpha-12-at-vaishno-devi-2018/28864521/,,Spinny
2016 Maruti Alto 800,maruti,alto 800,2016,104000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.21 Lakh,2.21,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/alto-800/lxi-vaishno-devi-2016/28535839/,,Spinny
2024 Mahindra XUV 300,mahindra,xuv 300,2024,35000.0,Diesel,automatic,"Swarnim Stone, Chharodi",ahmedabad,10.49 Lakh,10.49,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/xuv-300/w8-o-15-diesel-amt-vaishno-devi-2024/28505638/,,Spinny
2021 Renault Kwid,renault,kwid,2021,20500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.58 Lakh,3.58,https://www.spinny.com/used-cars-in-ahmedabad/s/,,Spinny
2021 MG Hector Plus,mg,hector plus,2021,74000.0,Diesel,manual,"Swarnim Stone, Chharodi",ahmedabad,11.49 Lakh,11.49,https://www.spinny.com/buy-used-cars/ahmedabad/mg-motors/hector-plus/sharp-20-diesel-turbo-mt-6str-2021/28608344/,,Spinny
2021 Tata Nexon,tata,nexon,2021,48500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,7.08 Lakh,7.08,https://www.spinny.com/buy-used-cars/ahmedabad/tata/nexon/xza-plus-vaishno-devi-2021/28770753/,,Spinny
2017 Volkswagen Ameo,volkswagen,ameo,2017,89000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.19 Lakh,3.19,https://www.spinny.com/buy-used-cars/ahmedabad/volkswagen/ameo/trendline-12l-p-vaishno-devi-2017/28747994/,,Spinny
2016 Hyundai Eon,hyundai,eon,2016,45000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,1.97 Lakh,1.97,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/eon/era-vaishno-devi-2016/28475445/,,Spinny
2023 Skoda Kushaq,skoda,kushaq,2023,45500.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,10.57 Lakh,10.57,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/kushaq/style-10l-tsi-at-vaishno-devi-2023/28577778/,,Spinny
2021 Skoda Rapid,skoda,rapid,2021,109000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,6.03 Lakh,6.03,https://www.spinny.com/buy-used-cars/ahmedabad/skoda/rapid/style-at-vaishno-devi-2021/25859148/,,Spinny
2016 Ford Figo,ford,figo,2016,101000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.94 Lakh,2.94,https://www.spinny.com/buy-used-cars/ahmedabad/ford/figo/titanium-12-tivct-vaishno-devi-2016/27932127/,,Spinny
2022 Mahindra XUV 300,mahindra,xuv 300,2022,47000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,7.22 Lakh,7.22,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/xuv-300/w8-12-petrol-2022/27351537/,,Spinny
2020 Mahindra XUV 300,mahindra,xuv 300,2020,59000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,6.27 Lakh,6.27,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/xuv-300/w8-o-12-petrol-vaishno-devi-2020/25917187/,,Spinny
2020 Mahindra KUV100 NXT,mahindra,kuv100 nxt,2020,43500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,3.22 Lakh,3.22,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/kuv100-nxt/k2-plus-6-str-2020/28895939/,,Spinny
2023 Hyundai Verna,hyundai,verna,2023,24000.0,Petrol,automatic,"Swarnim Stone, Chharodi",ahmedabad,12.68 Lakh,12.68,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/verna/sx-o-15-turbo-petrol-dct-vaishno-devi-2023/28884064/,,Spinny
2015 Hyundai i10,hyundai,i10,2015,84000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,2.22 Lakh,2.22,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/i10/magna-11-irde2-2015/28188837/,,Spinny
2022 Hyundai Creta,hyundai,creta,2022,34000.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,11.09 Lakh,11.09,https://www.spinny.com/buy-used-cars/ahmedabad/hyundai/creta/sx-15-petrol-2022/27181319/,,Spinny
2014 Maruti Alto 800,maruti,alto 800,2014,81500.0,Petrol,manual,"Swarnim Stone, Chharodi",ahmedabad,1.82 Lakh,1.82,https://www.spinny.com/buy-used-cars/ahmedabad/maruti-suzuki/alto-800/lxi-vaishno-devi-2014/28649550/,,Spinny
2016 Mahindra XUV500,mahindra,xuv500,2016,82500.0,Diesel,manual,"Swarnim Stone, Chharodi",ahmedabad,6.40 Lakh,6.4,https://www.spinny.com/buy-used-cars/ahmedabad/mahindra/xuv500/w6-vaishno-devi-2016/28560480/,,Spinny
